date,y_test,y_pred,label,predicted_label
2020-10-28,31.149999618530277,30.27284838044226,Actual,Predicted
2020-10-29,29.5,30.660382257125633,Actual,Predicted
2020-10-30,29.5,29.781000309532345,Actual,Predicted
2020-11-02,29.89999961853028,29.332167052503404,Actual,Predicted
2020-11-03,28.39999961853028,28.60598526755022,Actual,Predicted
2020-11-04,28.299999237060547,28.615522362650708,Actual,Predicted
2020-11-05,28.399999618530284,28.596140476358116,Actual,Predicted
2020-11-06,28.600000381469727,28.568067760085956,Actual,Predicted
2020-11-09,28.35000038146973,28.389052646044547,Actual,Predicted
2020-11-10,28.25,28.101305842033483,Actual,Predicted
2020-11-11,28.100000381469723,28.111741873528462,Actual,Predicted
2020-11-12,28.70000076293945,28.32469169594074,Actual,Predicted
2020-11-13,29.200000762939453,28.729937807500065,Actual,Predicted
2020-11-14,29.299999237060543,29.462941475852254,Actual,Predicted
2020-11-17,29.25,29.51825006621156,Actual,Predicted
2020-11-18,29.799999237060547,29.034254276514314,Actual,Predicted
2020-11-19,31.549999237060547,29.743064655869368,Actual,Predicted
2020-11-20,31.70000076293945,31.956644131323884,Actual,Predicted
2020-11-23,30.79999923706055,30.77438279511598,Actual,Predicted
2020-11-24,30.85000038146973,31.149476595428162,Actual,Predicted
2020-11-25,30.39999961853028,30.585598235667394,Actual,Predicted
2020-11-26,29.999999999999996,30.000285800102148,Actual,Predicted
2020-11-27,30.399999618530284,30.102523989050862,Actual,Predicted
2020-12-01,32.099998474121094,30.240940539202022,Actual,Predicted
2020-12-02,32.599998474121094,32.19953057393487,Actual,Predicted
2020-12-03,33.900001525878906,32.97120644038419,Actual,Predicted
2020-12-04,34.099998474121094,34.58064707384503,Actual,Predicted
2020-12-07,33.349998474121094,33.542222188279084,Actual,Predicted
2020-12-08,33.45000076293945,33.78990475224262,Actual,Predicted
2020-12-09,32.400001525878906,32.4610489458212,Actual,Predicted
2020-12-10,32.0,32.34589660907102,Actual,Predicted
2020-12-11,32.099998474121094,31.552336271750228,Actual,Predicted
2020-12-14,32.0,31.89975216904068,Actual,Predicted
2020-12-15,31.950000762939453,32.36560650692875,Actual,Predicted
2020-12-16,33.25,31.803893129854334,Actual,Predicted
2020-12-17,34.099998474121094,33.86471843862718,Actual,Predicted
2020-12-18,32.599998474121094,32.97165130714489,Actual,Predicted
2020-12-21,32.5,32.930792982124196,Actual,Predicted
2020-12-22,30.600000381469727,30.741775341200086,Actual,Predicted
2020-12-23,31.100000381469723,31.522732542277026,Actual,Predicted
2020-12-24,32.150001525878906,31.849288266469053,Actual,Predicted
2020-12-28,31.899999618530277,32.06338918785653,Actual,Predicted
2020-12-29,31.799999237060547,32.35258767158862,Actual,Predicted
2020-12-30,31.39999961853028,31.877318422333264,Actual,Predicted
2020-12-31,31.350000381469727,31.793512281376522,Actual,Predicted
2021-01-01,31.70000076293945,31.555642909266314,Actual,Predicted
2021-01-04,31.75,31.63814179085156,Actual,Predicted
2021-01-05,31.14999961853028,31.688238900069944,Actual,Predicted
2021-01-06,31.350000381469723,31.44651306176521,Actual,Predicted
2021-01-07,31.200000762939453,30.960958670066965,Actual,Predicted
2021-01-08,31.999999999999996,30.958749689489775,Actual,Predicted
2021-01-11,32.5,32.1431330237054,Actual,Predicted
2021-01-12,33.20000076293945,31.88342095999224,Actual,Predicted
2021-01-13,33.5,33.84730610543334,Actual,Predicted
2021-01-14,32.70000076293945,32.964591445428546,Actual,Predicted
2021-01-15,32.29999923706055,32.84390252227466,Actual,Predicted
2021-01-18,31.450000762939453,32.058641526854444,Actual,Predicted
2021-01-19,32.20000076293945,31.424005093686784,Actual,Predicted
2021-01-20,32.95000076293945,32.4892601462747,Actual,Predicted
2021-01-21,32.0,31.843996746267614,Actual,Predicted
2021-01-22,30.600000381469723,31.039852060950132,Actual,Predicted
2021-01-25,30.0,30.182614962719025,Actual,Predicted
2021-01-27,29.450000762939453,30.026593586478832,Actual,Predicted
2021-01-28,29.450000762939453,29.72800789573508,Actual,Predicted
2021-01-29,28.999999999999996,29.140089747282467,Actual,Predicted
2021-02-01,28.5,28.72819641829828,Actual,Predicted
2021-02-02,28.64999961853028,28.62545815618433,Actual,Predicted
2021-02-03,29.149999618530284,29.208385865754796,Actual,Predicted
2021-02-04,31.5,29.419219743133716,Actual,Predicted
2021-02-05,31.299999237060547,31.252259890612137,Actual,Predicted
2021-02-08,31.29999923706055,30.64433513635925,Actual,Predicted
2021-02-09,30.799999237060547,31.249163292510843,Actual,Predicted
2021-02-10,30.450000762939453,30.402655340428083,Actual,Predicted
2021-02-11,30.70000076293945,30.27839089229515,Actual,Predicted
2021-02-12,30.39999961853028,30.55113875324764,Actual,Predicted
2021-02-15,30.649999618530277,30.46700873194415,Actual,Predicted
2021-02-16,30.350000381469723,30.609938954791463,Actual,Predicted
2021-02-17,30.149999618530277,30.408466871593006,Actual,Predicted
2021-02-18,30.39999961853028,30.410266233237415,Actual,Predicted
2021-02-19,31.25,30.182929933704653,Actual,Predicted
2021-02-22,30.350000381469723,30.407820925973226,Actual,Predicted
2021-02-23,29.600000381469727,29.446692108942944,Actual,Predicted
2021-02-24,29.700000762939453,29.717997333627906,Actual,Predicted
2021-02-25,30.399999618530277,29.93175064761819,Actual,Predicted
2021-02-26,29.64999961853028,30.30955578025308,Actual,Predicted
2021-03-01,32.95000076293945,29.720049379246284,Actual,Predicted
2021-03-02,33.400001525878906,33.5699874780347,Actual,Predicted
2021-03-03,33.25,33.19611803220682,Actual,Predicted
2021-03-04,32.650001525878906,33.607613065094185,Actual,Predicted
2021-03-05,35.20000076293945,32.40388877509939,Actual,Predicted
2021-03-08,36.400001525878906,35.241746548056476,Actual,Predicted
2021-03-09,36.400001525878906,36.33287692408419,Actual,Predicted
2021-03-10,35.900001525878906,36.04335390629989,Actual,Predicted
2021-03-12,36.25,35.67506261774955,Actual,Predicted
2021-03-15,35.45000076293945,35.980528881171345,Actual,Predicted
2021-03-16,34.70000076293945,35.1710582123564,Actual,Predicted
2021-03-17,34.25,34.58107997326756,Actual,Predicted
2021-03-18,32.54999923706055,32.42282696771859,Actual,Predicted
2021-03-19,31.450000762939453,31.45616428062391,Actual,Predicted
2021-03-22,31.75,32.15876214592936,Actual,Predicted
2021-03-23,31.850000381469723,32.00835338765144,Actual,Predicted
2021-03-24,31.64999961853028,32.28224154848766,Actual,Predicted
2021-03-25,30.5,31.02130113772789,Actual,Predicted
2021-03-26,30.450000762939457,30.737835346277404,Actual,Predicted
2021-03-30,30.0,30.260720611662705,Actual,Predicted
2021-03-31,30.149999618530277,29.90967093338359,Actual,Predicted
2021-04-01,29.350000381469723,29.636624773889796,Actual,Predicted
2021-04-05,29.700000762939453,29.962224914300666,Actual,Predicted
2021-04-06,28.95000076293945,29.04294555918315,Actual,Predicted
2021-04-07,29.25,28.930026264616192,Actual,Predicted
2021-04-08,29.549999237060547,29.49792527489937,Actual,Predicted
2021-04-09,29.350000381469727,29.61149058021002,Actual,Predicted
2021-04-12,28.39999961853028,29.49635146967785,Actual,Predicted
2021-04-13,27.250000000000004,27.239310638235697,Actual,Predicted
2021-04-15,27.850000381469727,27.854976335913985,Actual,Predicted
2021-04-16,28.350000381469727,27.65900981369325,Actual,Predicted
2021-04-19,28.0,28.61531771171717,Actual,Predicted
2021-04-20,28.350000381469723,27.98444415995114,Actual,Predicted
2021-04-22,33.04999923706055,28.088520994504467,Actual,Predicted
2021-04-23,35.849998474121094,34.031301493075404,Actual,Predicted
2021-04-26,34.75,35.5883151918302,Actual,Predicted
2021-04-27,34.650001525878906,35.1021656584411,Actual,Predicted
2021-04-28,34.45000076293945,34.504631654667186,Actual,Predicted
2021-04-29,34.25,34.530217370062516,Actual,Predicted
2021-04-30,34.45000076293945,34.987468541202034,Actual,Predicted
2021-05-03,34.49999999999999,34.82543001700253,Actual,Predicted
2021-05-04,34.150001525878906,34.41401911617373,Actual,Predicted
2021-05-05,33.900001525878906,34.026534252362424,Actual,Predicted
2021-05-06,36.54999923706055,33.866339268703975,Actual,Predicted
2021-05-07,38.25,37.44518988038238,Actual,Predicted
2021-05-10,39.200000762939446,37.0737336414954,Actual,Predicted
2021-05-11,39.84999847412109,39.66931988535863,Actual,Predicted
2021-05-12,40.29999923706055,40.681382045343675,Actual,Predicted
2021-05-14,38.29999923706055,38.85218592159483,Actual,Predicted
2021-05-17,36.84999847412109,37.34544431334119,Actual,Predicted
2021-05-18,37.40000152587891,37.264759949969715,Actual,Predicted
2021-05-19,40.84999847412109,37.67689957098602,Actual,Predicted
2021-05-20,44.400001525878906,41.69517141858813,Actual,Predicted
2021-05-21,41.70000076293945,41.158648980014306,Actual,Predicted
2021-05-24,42.299999237060554,42.07096163916471,Actual,Predicted
2021-05-25,41.79999923706055,40.98615092642205,Actual,Predicted
2021-05-26,41.900001525878906,42.24456976844208,Actual,Predicted
2021-05-27,44.5,42.49226931884037,Actual,Predicted
2021-05-28,44.84999847412109,45.24108238024126,Actual,Predicted
2021-05-31,42.79999923706055,43.81916543860945,Actual,Predicted
2021-06-01,43.349998474121094,43.345001414006134,Actual,Predicted
2021-06-02,43.0,42.378930776873936,Actual,Predicted
2021-06-03,42.45000076293945,43.58126864399027,Actual,Predicted
2021-06-04,42.95000076293945,42.72783458295131,Actual,Predicted
2021-06-07,43.59999847412108,43.119284359141766,Actual,Predicted
2021-06-08,43.5,44.003266587163296,Actual,Predicted
2021-06-09,43.400001525878906,43.62670684723852,Actual,Predicted
2021-06-10,48.95000076293945,42.59609983079706,Actual,Predicted
2021-06-11,48.70000076293945,49.58000755223199,Actual,Predicted
2021-06-14,46.400001525878906,47.79581536098922,Actual,Predicted
2021-06-15,46.9000015258789,47.37714037170138,Actual,Predicted
2021-06-16,46.450000762939446,47.134070860510306,Actual,Predicted
2021-06-17,45.400001525878906,45.655936433078345,Actual,Predicted
2021-06-18,44.84999847412108,44.96907179765579,Actual,Predicted
2021-06-21,46.900001525878906,43.85734896316085,Actual,Predicted
2021-06-22,47.299999237060554,47.08871803553134,Actual,Predicted
2021-06-23,46.25,46.19511750119165,Actual,Predicted
2021-06-24,46.24999999999999,46.77139479926918,Actual,Predicted
2021-06-25,45.5,46.24359164967779,Actual,Predicted
2021-06-28,44.70000076293945,44.58375170485659,Actual,Predicted
2021-06-29,44.650001525878906,44.092072470254735,Actual,Predicted
2021-06-30,44.25000000000001,44.54528546804245,Actual,Predicted
2021-07-01,43.84999847412108,43.9498995419429,Actual,Predicted
2021-07-02,43.79999923706055,43.78632698384775,Actual,Predicted
2021-07-05,43.54999923706055,43.68277509607631,Actual,Predicted
2021-07-06,42.95000076293946,43.25845733909904,Actual,Predicted
2021-07-07,43.09999847412109,42.51893708354048,Actual,Predicted
2021-07-08,43.04999923706055,43.10999653649021,Actual,Predicted
2021-07-09,42.29999923706055,42.839504249520104,Actual,Predicted
2021-07-12,42.65000152587891,42.54798601157586,Actual,Predicted
2021-07-13,42.29999923706055,42.35341374881139,Actual,Predicted
2021-07-14,41.50000000000001,41.66679164360514,Actual,Predicted
2021-07-15,42.84999847412109,41.846354929776886,Actual,Predicted
2021-07-16,42.900001525878906,43.32581380827493,Actual,Predicted
2021-07-19,41.95000076293945,42.81138725178703,Actual,Predicted
2021-07-20,41.95000076293945,42.2284694882116,Actual,Predicted
2021-07-22,43.45000076293946,41.58737913693526,Actual,Predicted
2021-07-23,41.95000076293945,42.42803256653986,Actual,Predicted
2021-07-26,41.0,40.96417499001094,Actual,Predicted
2021-07-27,39.04999923706055,39.26151377190958,Actual,Predicted
2021-07-28,38.400001525878906,38.14284268635239,Actual,Predicted
2021-07-29,39.09999847412109,39.119980988322695,Actual,Predicted
2021-07-30,39.599998474121094,39.660937508835055,Actual,Predicted
2021-08-02,39.650001525878906,39.98053644950313,Actual,Predicted
2021-08-03,39.29999923706055,39.98603082252083,Actual,Predicted
2021-08-04,38.900001525878906,39.23754825333402,Actual,Predicted
2021-08-05,37.650001525878906,38.5936037130844,Actual,Predicted
2021-08-06,37.5,37.45110257921233,Actual,Predicted
2021-08-09,40.20000076293945,37.34010555568286,Actual,Predicted
2021-08-10,39.99999999999999,40.14980164012521,Actual,Predicted
2021-08-11,38.400001525878906,38.324976200510605,Actual,Predicted
2021-08-12,39.09999847412109,39.21046628870831,Actual,Predicted
2021-08-13,38.79999923706055,39.22413427819871,Actual,Predicted
2021-08-16,38.0,38.224522712855574,Actual,Predicted
2021-08-17,37.200000762939446,37.72571915919993,Actual,Predicted
2021-08-18,37.400001525878906,37.52445362233159,Actual,Predicted
2021-08-20,36.54999923706055,37.49070542934902,Actual,Predicted
2021-08-23,35.400001525878906,35.577611418061174,Actual,Predicted
2021-08-24,34.79999923706055,34.38313460231483,Actual,Predicted
2021-08-25,35.70000076293945,35.449130713666165,Actual,Predicted
2021-08-26,35.79999923706055,35.62610820016297,Actual,Predicted
2021-08-27,34.900001525878906,35.31945871914267,Actual,Predicted
2021-08-30,34.95000076293945,35.08824216398321,Actual,Predicted
2021-08-31,35.349998474121094,35.150762536272744,Actual,Predicted
2021-09-01,35.45000076293945,35.73631135831016,Actual,Predicted
2021-09-02,36.09999847412109,35.334048714258415,Actual,Predicted
2021-09-03,37.04999923706055,35.952528968710205,Actual,Predicted
2021-09-06,37.5,37.16255889552297,Actual,Predicted
2021-09-07,36.54999923706055,37.27227808865875,Actual,Predicted
2021-09-08,36.29999923706055,36.535289270622314,Actual,Predicted
2021-09-09,36.0,36.35003622322633,Actual,Predicted
2021-09-13,36.70000076293945,36.20277114088227,Actual,Predicted
2021-09-14,40.400001525878906,36.73729729331974,Actual,Predicted
2021-09-15,41.24999999999999,41.02029669997793,Actual,Predicted
2021-09-16,39.150001525878906,39.81610213214931,Actual,Predicted
2021-09-17,38.5,39.36429291202451,Actual,Predicted
2021-09-20,38.54999923706055,38.032256867686016,Actual,Predicted
2021-09-21,37.150001525878906,37.80459730187541,Actual,Predicted
2021-09-22,40.400001525878906,37.58648199767041,Actual,Predicted
2021-09-23,40.150001525878906,39.91604259428447,Actual,Predicted
2021-09-24,39.29999923706055,39.87576339527328,Actual,Predicted
2021-09-27,38.24999999999999,39.05225962709226,Actual,Predicted
2021-09-28,39.29999923706055,38.74000171093857,Actual,Predicted
2021-09-29,39.400001525878906,39.00420229994224,Actual,Predicted
2021-09-30,39.20000076293945,39.41454298884845,Actual,Predicted
2021-10-01,41.84999847412109,38.803489528943715,Actual,Predicted
2021-10-04,44.5,42.840848266209946,Actual,Predicted
2021-10-05,45.20000076293945,45.23862003359418,Actual,Predicted
2021-10-06,44.70000076293945,45.94789884146418,Actual,Predicted
2021-10-07,44.00000000000001,43.87899272801439,Actual,Predicted
2021-10-08,43.9000015258789,44.4286598712471,Actual,Predicted
2021-10-11,43.59999847412109,44.008370254813094,Actual,Predicted
2021-10-12,47.400001525878906,43.80670178596539,Actual,Predicted
2021-10-13,46.99999999999999,47.917428910226306,Actual,Predicted
2021-10-14,46.34999847412109,45.08300827172807,Actual,Predicted
2021-10-18,48.75,46.93677886573972,Actual,Predicted
2021-10-19,52.5,48.00304092883938,Actual,Predicted
2021-10-20,48.29999923706055,48.080368656266266,Actual,Predicted
2021-10-21,46.95000076293945,47.780612502041805,Actual,Predicted
2021-10-22,46.29999923706055,46.39677868859807,Actual,Predicted
2021-10-25,43.34999847412109,44.178276752648195,Actual,Predicted
2021-10-26,43.34999847412109,41.91237902961189,Actual,Predicted
2021-10-27,43.150001525878906,44.443976304338356,Actual,Predicted
2021-10-28,41.900001525878906,43.161942167966146,Actual,Predicted
2021-10-29,41.900001525878906,42.38231387565022,Actual,Predicted
2021-11-01,42.45000076293945,42.525064699704615,Actual,Predicted
2021-11-02,43.75000000000001,43.50298005560042,Actual,Predicted
2021-11-03,43.5,43.992742408788516,Actual,Predicted
2021-11-04,43.34999847412109,43.47342502353778,Actual,Predicted
2021-11-08,46.0,44.44547386953551,Actual,Predicted
2021-11-09,46.79999923706055,46.89277129604659,Actual,Predicted
2021-11-10,48.400001525878906,46.999464877383325,Actual,Predicted
2021-11-11,48.45000076293945,49.106481280580105,Actual,Predicted
2021-11-12,47.299999237060554,48.04020945058787,Actual,Predicted
2021-11-15,47.5,48.39052351897536,Actual,Predicted
2021-11-16,46.0,46.13956454200191,Actual,Predicted
2021-11-17,45.650001525878906,46.04720545989256,Actual,Predicted
2021-11-18,45.04999923706055,45.856166210742806,Actual,Predicted
2021-11-22,43.45000076293945,44.134772891266195,Actual,Predicted
2021-11-23,42.70000076293945,42.02183097358354,Actual,Predicted
2021-11-24,42.65000152587891,43.583621582479694,Actual,Predicted
2021-11-25,42.59999847412109,42.81473530362207,Actual,Predicted
2021-11-26,42.79999923706054,43.24816580817151,Actual,Predicted
2021-11-29,42.099998474121094,42.456394404351784,Actual,Predicted
2021-11-30,42.25,42.099769558889875,Actual,Predicted
2021-12-01,42.09999847412108,42.503691297068485,Actual,Predicted
2021-12-02,41.9000015258789,42.19830437362289,Actual,Predicted
2021-12-03,42.0,41.85136259079809,Actual,Predicted
2021-12-06,42.099998474121094,42.290049418039764,Actual,Predicted
2021-12-07,41.95000076293945,41.648854960461165,Actual,Predicted
2021-12-08,42.45000076293945,41.784784989819876,Actual,Predicted
2021-12-09,45.1500015258789,42.48017525821832,Actual,Predicted
2021-12-10,50.70000076293945,45.56913981703095,Actual,Predicted
2021-12-13,53.900001525878906,51.361852002430126,Actual,Predicted
2021-12-14,55.79999923706054,53.84522355071937,Actual,Predicted
2021-12-15,54.400001525878906,56.12505202526088,Actual,Predicted
2021-12-16,53.04999923706055,53.90741679840225,Actual,Predicted
2021-12-17,49.70000076293946,50.83507443592936,Actual,Predicted
2021-12-20,45.0,46.91517425550646,Actual,Predicted
2021-12-21,45.400001525878906,45.05275700604378,Actual,Predicted
2021-12-22,46.20000076293945,45.39273581661756,Actual,Predicted
2021-12-23,45.900001525878906,46.47693641969418,Actual,Predicted
2021-12-24,46.25,45.929840111578706,Actual,Predicted
2021-12-27,45.79999923706055,46.5857561451686,Actual,Predicted
2021-12-28,45.549999237060554,45.54400369430008,Actual,Predicted
2021-12-29,45.29999923706055,45.97055962973372,Actual,Predicted
2021-12-30,44.95000076293945,45.5256025088,Actual,Predicted
2021-12-31,46.00000000000001,44.95091089729488,Actual,Predicted
2022-01-03,46.9000015258789,45.88199200515998,Actual,Predicted
2022-01-04,47.650001525878906,47.34620368827205,Actual,Predicted
2022-01-05,46.70000076293945,47.69570908294439,Actual,Predicted
2022-01-06,46.70000076293945,46.67808393460892,Actual,Predicted
2022-01-07,47.650001525878906,47.35504129231625,Actual,Predicted
2022-01-10,47.04999923706055,47.31904930517006,Actual,Predicted
2022-01-11,47.09999847412109,47.65374779210958,Actual,Predicted
2022-01-12,46.650001525878906,46.74588563562574,Actual,Predicted
2022-01-13,48.650001525878906,46.704684775594046,Actual,Predicted
2022-01-14,48.5,48.313872212520856,Actual,Predicted
2022-01-17,49.34999847412109,49.25968503574996,Actual,Predicted
2022-01-18,50.79999923706054,49.91946598732949,Actual,Predicted
2022-01-19,55.1500015258789,50.69410789190552,Actual,Predicted
2022-01-20,55.599998474121094,53.874555365024236,Actual,Predicted
2022-01-21,56.5,57.15555129978224,Actual,Predicted
2022-01-24,54.1500015258789,54.5498359010059,Actual,Predicted
2022-01-25,51.15000152587891,51.89204525118275,Actual,Predicted
2022-01-27,58.400001525878906,50.57131572442817,Actual,Predicted
2022-01-28,65.0,60.839455109861404,Actual,Predicted
2022-01-31,60.099998474121094,61.79301247103094,Actual,Predicted
2022-02-01,59.599998474121094,61.65418095107458,Actual,Predicted
2022-02-02,63.349998474121094,58.19597758848583,Actual,Predicted
2022-02-03,67.4000015258789,63.12231709936573,Actual,Predicted
2022-02-04,67.8499984741211,67.78528588174252,Actual,Predicted
2022-02-07,65.69999694824219,67.18974553293391,Actual,Predicted
2022-02-08,64.25,65.46845085384234,Actual,Predicted
2022-02-09,70.0,64.02272656882157,Actual,Predicted
2022-02-10,77.0,71.5990714876229,Actual,Predicted
2022-02-11,76.30000305175781,78.07096139920384,Actual,Predicted
2022-02-15,70.5,74.40682673259671,Actual,Predicted
2022-02-16,72.0999984741211,72.13510283794801,Actual,Predicted
2022-02-17,68.19999694824219,68.86985146203554,Actual,Predicted
2022-02-18,67.75,68.33525300883764,Actual,Predicted
2022-02-21,65.69999694824219,67.77551215536651,Actual,Predicted
2022-02-22,61.650001525878906,64.00076373837337,Actual,Predicted
2022-02-23,61.90000152587891,61.02063812851135,Actual,Predicted
2022-02-24,59.0,63.062965335444076,Actual,Predicted
2022-02-25,60.20000076293945,56.70288275529759,Actual,Predicted
2022-02-28,62.950000762939446,61.713355342827036,Actual,Predicted
2022-03-02,62.650001525878906,63.841033787063814,Actual,Predicted
2022-03-03,63.700000762939446,64.33130762777068,Actual,Predicted
2022-03-04,62.65000152587891,64.027248609934,Actual,Predicted
2022-03-07,59.75,62.73333031566281,Actual,Predicted
2022-03-08,61.25,60.085864664867636,Actual,Predicted
2022-03-09,68.0,62.934349821835895,Actual,Predicted
2022-03-10,68.5,68.56972771646447,Actual,Predicted
2022-03-11,68.25,68.02311001475196,Actual,Predicted
2022-03-14,66.44999694824219,67.7240773622416,Actual,Predicted
2022-03-15,69.19999694824219,67.64596475866385,Actual,Predicted
2022-03-16,68.0,67.31377947093603,Actual,Predicted
2022-03-17,69.6500015258789,67.92078107917224,Actual,Predicted
2022-03-21,71.30000305175781,69.79239395137104,Actual,Predicted
2022-03-22,74.0,70.77656271142352,Actual,Predicted
2022-03-23,74.94999694824219,75.64645486958577,Actual,Predicted
2022-03-24,77.3499984741211,73.21671266177002,Actual,Predicted
2022-03-25,75.4000015258789,76.89267420076983,Actual,Predicted
2022-03-28,74.9000015258789,74.87108604566359,Actual,Predicted
2022-03-29,73.75,74.80645036138378,Actual,Predicted
2022-03-30,78.25,73.19832112074134,Actual,Predicted
2022-03-31,74.80000305175781,75.89659838375259,Actual,Predicted
2022-04-01,76.30000305175781,76.11612677417557,Actual,Predicted
2022-04-04,81.25,77.10170568153836,Actual,Predicted
2022-04-05,82.55000305175781,82.79438931798951,Actual,Predicted
2022-04-06,82.0,81.8626840101434,Actual,Predicted
2022-04-07,82.0999984741211,82.2908933522534,Actual,Predicted
