date,y_test,y_pred
2020-06-25,81.5,80.25365997874572
2020-06-26,79.84999847412108,78.93806051460642
2020-06-29,77.25,78.22396939648348
2020-06-30,76.0,76.34508423266493
2020-07-01,73.4749984741211,74.43415321506299
2020-07-02,72.9000015258789,73.33135657187066
2020-07-03,76.75,73.44294097178181
2020-07-06,78.94999694824219,75.95331313707398
2020-07-07,79.4000015258789,79.52287787389275
2020-07-08,78.5,80.13636070140952
2020-07-09,77.30000305175781,77.99271062945031
2020-07-10,84.69999694824219,77.7844599202465
2020-07-13,83.5,82.47526820389402
2020-07-14,80.2249984741211,80.07990091157457
2020-07-15,80.5999984741211,78.51514130466332
2020-07-16,79.2750015258789,81.02946324538834
2020-07-17,79.17500305175781,79.8644012831944
2020-07-20,81.5,80.57919063456123
2020-07-21,86.94999694824217,82.30100878677769
2020-07-22,86.32499694824217,87.3420818688299
2020-07-23,85.99999999999999,87.25869306187248
2020-07-24,85.0,85.76934980216751
2020-07-27,83.0999984741211,85.35049198587127
2020-07-28,83.4000015258789,83.58349855455393
2020-07-29,83.17500305175783,83.9430284232972
2020-07-30,82.5999984741211,83.95933466037228
2020-07-31,80.17500305175781,82.05141961850586
2020-08-03,82.57499694824219,81.6615956894175
2020-08-04,83.7249984741211,83.76528612751679
2020-08-05,86.25000000000001,84.82966483516806
2020-08-06,85.57499694824219,86.46691139422451
2020-08-07,85.4000015258789,86.84620266025306
2020-08-10,87.5,86.29256533139542
2020-08-11,90.0,88.93576691334455
2020-08-12,96.9250030517578,89.62491418206807
2020-08-13,109.5,98.1974200062718
2020-08-14,128.4499969482422,112.35022147993142
2020-08-17,122.9499969482422,131.71684625244364
2020-08-18,122.92500305175781,124.13854028581777
2020-08-19,120.9499969482422,123.86175244458626
2020-08-20,116.49999999999999,118.46784933977389
2020-08-21,115.9000015258789,115.76246148114423
2020-08-24,115.25,117.3783987808149
2020-08-25,114.1999969482422,118.46507184070516
2020-08-26,113.90000152587892,116.32955217425946
2020-08-27,114.99999999999999,117.19388147429348
2020-08-28,115.6750030517578,117.46409675242211
2020-08-31,115.0,116.5825034576824
2020-09-01,111.92500305175778,113.81813974732108
2020-09-02,112.4499969482422,114.51364480932327
2020-09-03,114.0,113.95483731706504
2020-09-04,111.4749984741211,115.7641798478385
2020-09-07,109.5500030517578,112.64506138132384
2020-09-08,110.9000015258789,112.05113087305753
2020-09-09,108.3249969482422,111.69451251553559
2020-09-10,110.875,110.11319796328235
