date,y_test,y_pred
2020-06-25,81.5,80.3431433514697
2020-06-26,79.84999847412108,79.06457335674644
2020-06-29,77.25,78.92675373862397
2020-06-30,76.0,76.54393988149887
2020-07-01,73.4749984741211,74.59506397202193
2020-07-02,72.9000015258789,73.50708700621075
2020-07-03,76.75,73.56596509783697
2020-07-06,78.94999694824219,76.10303236479953
2020-07-07,79.4000015258789,79.6772814803111
2020-07-08,78.5,80.25482991567527
2020-07-09,77.30000305175781,78.13222638314055
2020-07-10,84.69999694824219,77.87739511885596
2020-07-13,83.5,82.58581863417703
2020-07-14,80.2249984741211,80.14847273605457
2020-07-15,80.5999984741211,78.57009983138232
2020-07-16,79.2750015258789,81.07934672855916
2020-07-17,79.17500305175781,79.9367400919954
2020-07-20,81.5,80.64988150110773
2020-07-21,86.94999694824217,82.40101665351796
2020-07-22,86.32499694824217,87.44317803399935
2020-07-23,85.99999999999999,87.3376481651429
2020-07-24,85.0,85.84536890393507
2020-07-27,83.0999984741211,85.41446747735597
2020-07-28,83.4000015258789,83.69380598296388
2020-07-29,83.17500305175783,84.01045209958109
2020-07-30,82.5999984741211,84.00495670013576
2020-07-31,80.17500305175781,82.14494087303922
2020-08-03,82.57499694824219,81.72516640837257
2020-08-04,83.7249984741211,83.80736228287894
2020-08-05,86.25000000000001,84.83166945826537
2020-08-06,85.57499694824219,86.53726858658715
2020-08-07,85.4000015258789,86.93257317406955
2020-08-10,87.5,86.33094467646059
2020-08-11,90.0,89.01854041241087
2020-08-12,96.9250030517578,89.75834312152696
2020-08-13,109.5,99.10763847673104
2020-08-14,128.4499969482422,112.45203767477386
2020-08-17,122.9499969482422,131.85845652820626
2020-08-18,122.92500305175781,124.14435625944313
2020-08-19,120.9499969482422,123.85051694403386
2020-08-20,116.49999999999999,118.3717119787771
2020-08-21,115.9000015258789,115.73995923649751
2020-08-24,115.25,117.39249358903727
2020-08-25,114.1999969482422,118.4635783738404
2020-08-26,113.90000152587892,116.37351436955313
2020-08-27,114.99999999999999,117.22851272086652
2020-08-28,115.6750030517578,117.45188967387502
2020-08-31,115.0,116.5650596922691
2020-09-01,111.92500305175778,113.84682465487387
2020-09-02,112.4499969482422,114.54587115604812
2020-09-03,114.0,113.82381805071483
2020-09-04,111.4749984741211,115.66548572049152
2020-09-07,109.5500030517578,112.64506338748188
2020-09-08,110.9000015258789,112.01058201029073
2020-09-09,108.3249969482422,111.69291663210922
2020-09-10,110.875,110.05989735702641
2020-09-11,115.50000000000001,112.55136644592348
2020-09-14,118.67500305175778,114.37640032947313
2020-09-15,118.8000030517578,119.38231000787319
2020-09-16,120.82499694824219,119.8989987602181
2020-09-17,120.0,121.42911498762747
2020-09-18,120.27500152587889,121.98223519883938
2020-09-21,128.72500610351562,121.57326377523785
2020-09-22,129.0749969482422,129.0116202049922
2020-09-23,127.4749984741211,125.73365324218675
2020-09-24,134.0500030517578,125.26076184804154
2020-09-25,128.9499969482422,127.79778242305889
2020-09-28,125.3000030517578,126.55371708466434
2020-09-29,127.0,123.87598298123994
2020-09-30,121.9000015258789,121.64819839796358
2020-10-01,121.9000015258789,123.71682204081266
2020-10-05,122.99999999999999,122.15779317256785
2020-10-06,123.84999847412111,123.46601136163906
2020-10-07,121.4000015258789,120.42120179611436
2020-10-08,120.5,122.88884496778614
2020-10-09,117.9000015258789,120.49302862253573
2020-10-12,116.0,115.57636204529717
2020-10-13,113.25,110.84158205135664
2020-10-14,119.9000015258789,114.36858040249146
2020-10-15,111.5,114.5007664341178
2020-10-16,111.5,110.25354791723672
2020-10-19,113.5,112.99672027783122
2020-10-20,112.05000305175778,114.25840641264284
2020-10-21,111.8499984741211,112.26140520204918
2020-10-22,111.80000305175778,113.79868704627482
2020-10-23,111.5500030517578,112.54783494972682
2020-10-26,111.5500030517578,112.90374663986792
2020-10-27,108.0,110.84328985470073
2020-10-28,108.3000030517578,107.74957997739214
2020-10-29,106.5999984741211,107.60666716058024
2020-10-30,106.50000000000001,106.42468087226068
2020-11-02,108.09999847412108,106.07830945999707
2020-11-03,109.3000030517578,108.37382221484147
2020-11-04,109.99999999999999,110.32046399336011
2020-11-05,108.8499984741211,109.30277860158988
2020-11-06,108.65000152587892,110.02832698474494
2020-11-09,124.59999847412108,109.90340796157003
2020-11-10,123.25,123.67589249058214
2020-11-11,125.00000000000001,125.4229051173013
2020-11-12,122.1999969482422,124.91013471153637
2020-11-13,124.80000305175778,120.48093242233077
2020-11-14,124.6999969482422,120.81774576442028
2020-11-17,122.0,123.93328829343805
2020-11-18,120.9000015258789,120.11891675415141
2020-11-19,130.60000610351562,123.05579970083424
2020-11-20,128.89999389648438,130.56603668089258
2020-11-23,128.5,130.27516678233113
2020-11-24,137.5,130.19524450952838
2020-11-25,137.9499969482422,137.12068678181254
2020-11-26,134.8000030517578,134.4837697301473
2020-11-27,135.0,135.66926612751155
2020-12-01,135.60000610351562,137.27218348516075
2020-12-02,135.64999389648438,138.65215143169368
2020-12-03,136.0,138.0855720028131
2020-12-04,135.5,136.24038502711937
2020-12-07,137.0,137.4316645314731
2020-12-08,137.0,138.87193348524488
2020-12-09,155.25,138.79403552966764
2020-12-10,151.5500030517578,153.15253988033962
2020-12-11,158.14999389648438,149.8801972340528
2020-12-14,169.0,160.01588083496335
2020-12-15,162.4499969482422,169.01353677391677
2020-12-16,161.85000610351562,163.337586803836
2020-12-17,160.89999389648438,164.27788519779236
2020-12-18,160.25,163.5738845020669
2020-12-21,160.00000000000003,159.66268021603594
2020-12-22,153.89999389648438,158.38342601434906
