date,y_test,y_pred
2020-06-23,74.9000015258789,71.75908365654391
2020-06-24,74.94999694824219,75.5230173382162
2020-06-25,68.9000015258789,70.58869918233052
2020-06-26,69.0,68.43257814402875
2020-06-29,68.75,67.48436215884523
2020-06-30,65.44999694824219,66.16722794911094
2020-07-01,64.75,65.23390683496963
2020-07-02,67.4000015258789,65.82976139492521
2020-07-06,67.1500015258789,67.47636626140243
2020-07-07,68.69999694824219,67.62364311020873
2020-07-08,70.3499984741211,69.39802502424911
2020-07-09,67.6500015258789,68.62226652668738
2020-07-10,66.55000305175781,67.33547099594144
2020-07-13,66.80000305175781,67.41016028037292
2020-07-14,66.8499984741211,66.41337777383492
2020-07-15,65.0,64.49772110012579
2020-07-16,63.70000076293945,63.61615334712226
2020-07-17,62.700000762939446,63.472109427850356
2020-07-20,62.900001525878906,62.68563571241837
2020-07-21,62.5,61.416133758108295
2020-07-22,63.25,62.52736954438985
2020-07-23,63.20000076293946,63.819615010852694
2020-07-24,62.5,63.64995788686603
2020-07-27,62.0,61.796699831418785
2020-07-28,60.59999847412109,61.57460633148607
2020-07-29,61.09999847412108,61.135620545496096
2020-07-30,65.6500015258789,60.68612750199909
2020-07-31,67.25,66.96383347284035
2020-08-03,68.6500015258789,65.94470585959246
2020-08-04,66.80000305175781,67.01334945370185
2020-08-05,65.80000305175781,66.09984688410303
2020-08-06,68.5,65.95813541720888
2020-08-07,69.9000015258789,68.74323116601403
2020-08-10,70.5999984741211,70.08004810218088
2020-08-11,69.5,69.87627541100908
2020-08-12,69.30000305175781,68.307108776493
2020-08-13,77.25,69.47109158896225
2020-08-14,80.30000305175781,78.1809102060161
2020-08-17,81.0,77.18447142289388
2020-08-18,84.4000015258789,80.88205788797941
2020-08-19,82.4499969482422,83.09071634530429
2020-08-20,89.80000305175781,82.47198999472303
2020-08-21,96.40000152587889,90.92442203929424
2020-08-24,94.4000015258789,95.53642188828401
2020-08-25,93.34999847412111,94.50408479705352
2020-08-26,90.5500030517578,92.29753118339923
2020-08-27,93.9000015258789,91.75252460263118
2020-08-28,94.9000015258789,94.30167728230123
2020-08-31,95.80000305175778,95.65370619558463
2020-09-01,92.0,90.28094271772906
2020-09-02,89.8499984741211,91.3571997039706
2020-09-03,88.1500015258789,89.33210011976193
2020-09-04,88.5,88.0913930262247
2020-09-07,88.0,90.08737245352764
2020-09-08,86.69999694824219,86.5674740353013
2020-09-09,83.1500015258789,86.52637145230555
2020-09-10,85.19999694824217,83.28150712150297
2020-09-11,86.59999847412111,85.4306139555391
2020-09-14,90.1999969482422,86.9524289315055
2020-09-15,91.5999984741211,90.89338374030795
2020-09-16,89.5,88.93946235288716
2020-09-17,88.44999694824219,90.2612236393553
2020-09-18,89.75,88.09980328350161
2020-09-21,87.0,88.23790728443765
2020-09-22,82.0999984741211,85.55689880423128
2020-09-23,80.5999984741211,80.20886731345237
2020-09-24,77.6500015258789,80.93750866205392
2020-09-25,79.0,76.67060713293577
2020-09-28,83.75,79.8950395531597
2020-09-29,84.59999847412111,84.50149555715511
2020-09-30,83.05000305175781,83.29373603487343
2020-10-01,84.4000015258789,82.51159715032244
2020-10-05,84.90000152587892,85.4748975856413
2020-10-06,82.1500015258789,83.5771093505987
2020-10-07,80.0,81.41117098489485
2020-10-08,80.00000000000001,80.24668074512446
2020-10-09,79.55000305175781,79.0358193439504
2020-10-12,80.0,79.65707561389623
2020-10-13,76.44999694824219,77.29961514163112
2020-10-14,78.5,77.79946670752227
2020-10-15,78.4000015258789,79.40266781726118
2020-10-16,77.0,76.65161140340267
2020-10-19,76.94999694824219,78.10029280951552
2020-10-20,76.9000015258789,78.0221733021319
2020-10-21,77.0,76.48775612164856
2020-10-22,77.9000015258789,77.57180492919098
2020-10-23,80.4000015258789,78.75767492987622
2020-10-26,79.8499984741211,80.33167034021594
2020-10-27,77.5,78.21474941934906
2020-10-28,77.0999984741211,78.23574722347655
2020-10-29,75.5999984741211,77.21579360108522
2020-10-30,75.75,76.12133554788483
2020-11-02,75.5,75.98775957810595
2020-11-03,74.9000015258789,74.85541391766452
2020-11-04,75.1500015258789,75.3555782381504
2020-11-05,75.0,75.14740449316416
2020-11-06,79.5999984741211,75.20239956297074
2020-11-09,77.75,77.41768148631033
2020-11-10,83.75,77.91515444581857
2020-11-11,83.59999847412111,84.43413246003955
2020-11-12,82.9000015258789,82.06669424529338
2020-11-13,82.55000305175781,82.70297873764139
2020-11-14,83.4000015258789,82.8833732826853
2020-11-17,89.6999969482422,83.63104399161614
2020-11-18,89.69999694824219,90.44863096742064
2020-11-19,89.69999694824219,89.30764403664485
2020-11-20,90.25,90.34485725028769
2020-11-23,89.0999984741211,90.70186332692764
2020-11-24,88.1500015258789,88.29009854861678
2020-11-25,89.0,88.31408644505596
2020-11-26,91.25,87.81782686705611
2020-11-27,91.0,91.48170205376634
2020-12-01,94.59999847412111,91.47994601323909
2020-12-02,96.00000000000001,94.06964755968791
2020-12-03,99.69999694824222,95.79023466310062
2020-12-04,100.6999969482422,101.48691127271529
2020-12-07,103.65000152587892,100.43446162869937
2020-12-08,104.84999847412111,103.64077048790496
2020-12-09,104.5999984741211,103.83842846837335
2020-12-10,102.8000030517578,104.88230008038957
2020-12-11,104.0,102.32766569470193
2020-12-14,102.5,102.34668382601802
2020-12-15,102.5999984741211,103.48271546835353
2020-12-16,102.40000152587892,102.49767082167284
2020-12-17,100.6500015258789,102.22704498871208
2020-12-18,100.00000000000001,101.42224503832782
2020-12-21,98.90000152587889,98.49500769570564
