date,y_test,y_pred
2020-06-23,4228.89990234375,4300.950202001981
2020-06-24,4123.0,4205.6304647298675
2020-06-25,4230.10009765625,4185.292198556492
2020-06-26,4230.85009765625,4296.013629323068
2020-06-29,4150.0,4209.552458514175
2020-06-30,4126.0498046875,4105.410720867141
2020-07-01,4095.0,4124.450637230171
2020-07-02,4095.0,4156.331768343196
2020-07-06,4311.0498046875,4129.060817826641
2020-07-07,4300.0,4379.218115687518
2020-07-08,4285.7998046875,4316.190364840691
2020-07-09,4230.0,4274.661003132116
2020-07-10,4199.0,4239.733840191265
2020-07-13,4158.0,4222.31777303641
2020-07-14,4125.0,4176.610542982622
2020-07-15,4086.0000000000005,4127.417203730848
2020-07-16,4152.0,4131.804323521196
2020-07-17,4147.0,4184.257670091426
2020-07-20,4181.9501953125,4200.894369430006
2020-07-21,4174.35009765625,4189.619265320511
2020-07-22,4110.75,4138.685587662746
2020-07-23,4110.0,4108.4890918647325
2020-07-24,4070.0000000000005,4094.178106329565
2020-07-27,4069.8000488281255,4074.0710547089056
2020-07-28,4198.9501953125,4105.409471535375
2020-07-29,4244.5498046875,4333.047206358059
2020-07-30,4239.0,4243.15355968784
2020-07-31,4300.0,4211.564173573614
2020-08-03,4514.5,4222.2500529677945
2020-08-04,4450.899902343749,4541.3249082994025
2020-08-05,4428.2001953125,4532.7859818625975
2020-08-06,4435.89990234375,4532.504948962661
2020-08-07,4727.2001953125,4515.747465964789
2020-08-10,4855.0,4819.1699455731905
2020-08-11,4620.0,4614.237903370126
2020-08-12,4780.0,4599.232338818098
2020-08-13,4850.0,4807.130181889667
2020-08-14,4791.549804687499,4766.054874348296
2020-08-17,4755.549804687499,4777.397745722144
2020-08-18,4750.0,4778.922720962635
2020-08-19,4850.0,4844.133511733462
2020-08-20,4920.0,4896.192572791809
2020-08-21,4795.14990234375,4849.622613563286
2020-08-24,4830.0,4833.261944666545
2020-08-25,4899.000000000001,4806.560603136807
2020-08-26,5095.0,5020.20592993219
2020-08-27,5148.9501953125,5164.377250965189
2020-08-28,5099.999999999999,5162.574334927919
2020-08-31,4999.85009765625,5085.614181032664
2020-09-01,4982.0,4895.682987752792
2020-09-02,5050.0,5097.326535873099
2020-09-03,5003.0,5058.240518025235
2020-09-04,4960.60009765625,5086.40336849073
2020-09-07,4840.14990234375,4937.04202243339
2020-09-08,4873.7998046875,4836.442557567004
2020-09-09,4839.60009765625,4913.535725778104
2020-09-10,4935.0,4949.384395299387
2020-09-11,4987.9501953125,5008.044693473075
2020-09-14,5464.75,5057.214259526504
2020-09-15,5683.0,5452.552185992954
2020-09-16,5650.0,5803.369794542602
2020-09-17,5532.0,5522.35974061125
2020-09-18,5467.200195312501,5485.746680545984
2020-09-21,5344.89990234375,5394.693930513912
2020-09-22,5164.5498046875,5282.256502594962
2020-09-23,5099.0,5144.270507109797
2020-09-24,4916.60009765625,5090.451338438201
2020-09-25,4949.10009765625,4966.130248411421
2020-09-28,5078.4501953125,5019.677824387568
2020-09-29,5220.0,5170.7792354105295
2020-09-30,5078.89990234375,5141.778573987351
2020-10-01,5359.39990234375,5121.739488997438
2020-10-05,5444.0,5392.922095714482
2020-10-06,5388.35009765625,5428.108120311766
2020-10-07,5374.999999999999,5474.852733134403
2020-10-08,5476.700195312499,5470.9887197388825
2020-10-09,5410.0,5515.772436328356
2020-10-12,5408.0,5481.963873952143
2020-10-13,5316.0,5399.687389049873
2020-10-14,5170.0,5258.272564793541
2020-10-15,5208.0,5252.093453627763
2020-10-16,5130.14990234375,5198.330791688937
2020-10-19,5170.0,5219.477660589941
2020-10-20,5121.2998046875,5196.002962102363
2020-10-21,5154.85009765625,5219.2486194058265
2020-10-22,5125.0,5187.66810677187
2020-10-23,5214.000000000001,5205.206201880703
2020-10-26,5099.64990234375,5155.080443974996
2020-10-27,5237.39990234375,5164.100254456006
2020-10-28,5350.0,5238.313063446616
2020-10-29,5235.0,5244.942869715448
2020-10-30,5270.9501953125,5318.50669724588
2020-11-02,5255.0,5262.57955629684
2020-11-03,5275.000000000001,5353.132351773291
2020-11-04,5249.999999999999,5369.229844244644
2020-11-05,5299.999999999999,5347.446480396085
2020-11-06,5335.9501953125,5425.564810910159
2020-11-09,5358.0,5467.86243804834
2020-11-10,5350.0,5409.159701679979
2020-11-11,5412.0,5458.374017198824
2020-11-12,5735.39990234375,5527.7405975777065
2020-11-13,6039.0,5989.67173905172
2020-11-14,6163.950195312499,6242.188041822513
2020-11-17,6189.999999999999,6251.730100422102
2020-11-18,5950.0,6074.326428638137
2020-11-19,5909.999999999999,5976.496222058672
2020-11-20,6124.9501953125,5933.520399881246
2020-11-23,6446.39990234375,6166.085021449511
2020-11-24,6480.000000000001,6367.792847079899
2020-11-25,6440.5,6446.053116763819
2020-11-26,6470.000000000001,6516.585659888653
2020-11-27,6975.0,6471.5199913647875
2020-12-01,7040.000000000001,7063.104349881078
2020-12-02,6850.0,6785.6519643274005
2020-12-03,6841.14990234375,6940.800379491876
2020-12-04,6925.14990234375,6882.342278849216
2020-12-07,6857.899902343749,6969.537670927734
2020-12-08,6800.0,6900.010107873785
2020-12-09,6789.000000000001,6848.240385783537
2020-12-10,6756.299804687501,6882.294671993163
2020-12-11,6751.000000000001,6823.572624074492
2020-12-14,6753.7998046875,6830.354294996124
2020-12-15,6710.0,6848.849335357478
2020-12-16,6845.0,6804.087341706487
2020-12-17,6888.0,7074.0336822511235
2020-12-18,7029.999999999999,7068.801657506645
2020-12-21,6898.0,7019.824170432927
2020-12-22,6776.14990234375,6763.567794786539
