date,y_test,y_pred,label,predicted_label
2020-10-29,106.5999984741211,110.67606592386934,Actual,Predicted
2020-10-30,106.50000000000001,109.54468582964894,Actual,Predicted
2020-11-02,108.09999847412108,109.50706974097575,Actual,Predicted
2020-11-03,109.3000030517578,112.11088808758822,Actual,Predicted
2020-11-04,109.99999999999999,113.71305343895726,Actual,Predicted
2020-11-05,108.8499984741211,112.97459721927527,Actual,Predicted
2020-11-06,108.65000152587892,113.53414991920872,Actual,Predicted
2020-11-09,124.59999847412108,112.98712727802827,Actual,Predicted
2020-11-10,123.25,125.6923046718639,Actual,Predicted
2020-11-11,125.00000000000001,128.51262538132792,Actual,Predicted
2020-11-12,122.1999969482422,128.58280750912016,Actual,Predicted
2020-11-13,124.80000305175778,123.5719170565055,Actual,Predicted
2020-11-14,124.6999969482422,123.41902610227538,Actual,Predicted
2020-11-17,122.0,126.40018970388815,Actual,Predicted
2020-11-18,120.9000015258789,122.7722678191104,Actual,Predicted
2020-11-19,130.60000610351562,125.32554855267607,Actual,Predicted
2020-11-20,128.89999389648438,132.08761223997158,Actual,Predicted
2020-11-23,128.5,132.20972292927777,Actual,Predicted
2020-11-24,137.5,132.7824858977616,Actual,Predicted
2020-11-25,137.9499969482422,137.74013051376062,Actual,Predicted
2020-11-26,134.8000030517578,134.2177849411707,Actual,Predicted
2020-11-27,135.0,135.45271023156644,Actual,Predicted
2020-12-01,135.60000610351562,137.52743556312097,Actual,Predicted
2020-12-02,135.64999389648438,139.1948541862883,Actual,Predicted
2020-12-03,136.0,139.00325469527053,Actual,Predicted
2020-12-04,135.5,137.42634648626236,Actual,Predicted
2020-12-07,137.0,138.89164215277145,Actual,Predicted
2020-12-08,137.0,140.35859288135836,Actual,Predicted
2020-12-09,155.25,140.2521003251012,Actual,Predicted
2020-12-10,151.5500030517578,153.0647643565245,Actual,Predicted
2020-12-11,158.14999389648438,150.35502243775395,Actual,Predicted
2020-12-14,169.0,159.74805664315707,Actual,Predicted
2020-12-15,162.4499969482422,167.18342722349374,Actual,Predicted
2020-12-16,161.85000610351562,163.61508010290896,Actual,Predicted
2020-12-17,160.89999389648438,164.48581334000465,Actual,Predicted
2020-12-18,160.25,162.93267182347932,Actual,Predicted
2020-12-21,160.00000000000003,159.04292696734956,Actual,Predicted
2020-12-22,153.89999389648438,157.5266537498859,Actual,Predicted
2020-12-23,158.0,156.48194515094815,Actual,Predicted
2020-12-24,159.99999999999997,161.32560647735167,Actual,Predicted
2020-12-28,160.35000610351562,162.03973774176814,Actual,Predicted
2020-12-29,160.64999389648438,163.79132669505873,Actual,Predicted
2020-12-30,157.39999389648438,160.19623123869894,Actual,Predicted
2020-12-31,156.10000610351562,159.3474105821813,Actual,Predicted
2021-01-01,164.0,158.36392690008415,Actual,Predicted
2021-01-04,160.0,165.82721646257144,Actual,Predicted
2021-01-05,160.14999389648438,165.04160826755148,Actual,Predicted
2021-01-06,160.0500030517578,163.96045467542152,Actual,Predicted
2021-01-07,160.85000610351562,164.46771514560592,Actual,Predicted
2021-01-08,183.25000000000003,165.59592112003747,Actual,Predicted
2021-01-11,193.80000305175784,186.51999061674493,Actual,Predicted
2021-01-12,181.1000061035156,185.3585755861808,Actual,Predicted
2021-01-13,179.5,181.320439601168,Actual,Predicted
2021-01-14,175.14999389648438,180.39412810748868,Actual,Predicted
2021-01-15,170.60000610351562,174.55974465510266,Actual,Predicted
2021-01-18,169.8500061035156,171.49843872337036,Actual,Predicted
2021-01-19,166.25,168.61368929921133,Actual,Predicted
2021-01-20,166.0,170.60867617499218,Actual,Predicted
2021-01-21,165.0,168.11474700129963,Actual,Predicted
2021-01-22,166.1999969482422,169.1288634037053,Actual,Predicted
2021-01-25,162.60000610351562,166.78634780706983,Actual,Predicted
2021-01-27,156.0,162.6230066200539,Actual,Predicted
2021-01-28,164.0,158.36235600025387,Actual,Predicted
2021-01-29,160.94999694824216,162.73879557459009,Actual,Predicted
2021-02-01,161.60000610351562,164.3771563109679,Actual,Predicted
2021-02-02,165.39999389648438,168.38953044121416,Actual,Predicted
2021-02-03,166.4499969482422,170.23958579520178,Actual,Predicted
2021-02-04,166.50000000000003,170.7906047074986,Actual,Predicted
2021-02-05,166.4499969482422,172.9095901559858,Actual,Predicted
2021-02-08,176.64999389648438,171.50901613141068,Actual,Predicted
2021-02-09,181.3999938964844,177.0260276060814,Actual,Predicted
2021-02-10,178.0,182.52856327835352,Actual,Predicted
2021-02-11,173.9499969482422,177.5215530592778,Actual,Predicted
2021-02-12,170.14999389648438,174.41132633523887,Actual,Predicted
2021-02-15,173.24999999999997,175.5510799570783,Actual,Predicted
2021-02-16,170.6999969482422,172.02574715895196,Actual,Predicted
2021-02-17,175.4499969482422,174.32314265130546,Actual,Predicted
2021-02-18,172.9499969482422,179.06538128631553,Actual,Predicted
2021-02-19,168.4499969482422,175.5787758208637,Actual,Predicted
2021-02-22,163.9499969482422,170.84134263939066,Actual,Predicted
2021-02-23,163.60000610351565,168.95101371501957,Actual,Predicted
2021-02-24,168.99999999999997,169.6973431835704,Actual,Predicted
2021-02-25,183.00000000000003,174.852190394542,Actual,Predicted
2021-02-26,192.3000030517578,189.3313043842888,Actual,Predicted
2021-03-01,187.60000610351557,191.2140634836397,Actual,Predicted
2021-03-02,185.8500061035156,194.22013325093454,Actual,Predicted
2021-03-03,185.0,189.7639434057471,Actual,Predicted
2021-03-04,186.69999694824222,188.5320929693385,Actual,Predicted
2021-03-05,187.75,189.50046209558786,Actual,Predicted
2021-03-08,201.75000000000003,194.67896545894126,Actual,Predicted
2021-03-09,211.5,208.03366940097695,Actual,Predicted
2021-03-10,206.05000305175778,213.6902744517755,Actual,Predicted
2021-03-12,208.44999694824216,210.77523429299188,Actual,Predicted
2021-03-15,209.00000000000003,209.78827243904098,Actual,Predicted
2021-03-16,198.55000305175778,203.51314622354454,Actual,Predicted
2021-03-17,203.75,202.23843558023546,Actual,Predicted
2021-03-18,218.6999969482422,206.8924788627607,Actual,Predicted
2021-03-19,191.99999999999997,199.29971453345203,Actual,Predicted
2021-03-22,195.0,197.43803504263948,Actual,Predicted
2021-03-23,192.99999999999997,200.19379979641616,Actual,Predicted
2021-03-24,190.0,197.02555683989814,Actual,Predicted
2021-03-25,185.6999969482422,192.86514747715634,Actual,Predicted
2021-03-26,182.6499938964844,186.86072415700815,Actual,Predicted
2021-03-30,185.9499969482422,188.18397007110582,Actual,Predicted
2021-03-31,191.19999694824216,190.74225472733565,Actual,Predicted
2021-04-01,198.89999389648443,198.18189264197633,Actual,Predicted
2021-04-05,203.8999938964844,204.88092453163299,Actual,Predicted
2021-04-06,201.0,203.31551650649232,Actual,Predicted
2021-04-07,202.0,206.53352675081186,Actual,Predicted
2021-04-08,205.6999969482422,205.93905507869124,Actual,Predicted
2021-04-09,209.99999999999997,212.78404067797487,Actual,Predicted
2021-04-12,196.9499969482422,209.8722945310534,Actual,Predicted
2021-04-13,197.0,199.47249164159763,Actual,Predicted
2021-04-15,206.5500030517578,203.0442450445158,Actual,Predicted
2021-04-16,202.1000061035156,210.73600086038917,Actual,Predicted
2021-04-19,231.5,204.15680735808573,Actual,Predicted
2021-04-20,244.0,234.9580585555255,Actual,Predicted
2021-04-22,237.0,228.50110571773092,Actual,Predicted
2021-04-23,233.6999969482422,235.54713938808166,Actual,Predicted
2021-04-26,232.0,228.67151315554815,Actual,Predicted
2021-04-27,224.64999389648438,230.56839643570052,Actual,Predicted
2021-04-28,228.0,224.69946368869034,Actual,Predicted
2021-04-29,224.8999938964844,228.40124689228202,Actual,Predicted
2021-04-30,218.5500030517578,224.94817139484715,Actual,Predicted
2021-05-03,219.25000000000003,221.51893553452265,Actual,Predicted
2021-05-04,226.5,223.22819211922274,Actual,Predicted
2021-05-05,223.00000000000003,226.69544674187458,Actual,Predicted
2021-05-06,222.1999969482422,226.09311164037558,Actual,Predicted
2021-05-07,221.0,224.52227226422042,Actual,Predicted
2021-05-10,220.0,225.33924357098823,Actual,Predicted
2021-05-11,221.99999999999997,223.98465261497014,Actual,Predicted
2021-05-12,216.0500030517578,222.13047723247954,Actual,Predicted
2021-05-14,215.39999389648443,222.21700222795036,Actual,Predicted
2021-05-17,213.0,213.68532335515263,Actual,Predicted
2021-05-18,218.0,221.0248336216716,Actual,Predicted
2021-05-19,217.94999694824216,224.1277995718735,Actual,Predicted
2021-05-20,217.5,223.7857753142738,Actual,Predicted
2021-05-21,219.3500061035156,225.91560314039154,Actual,Predicted
2021-05-24,226.1499938964844,226.259548643847,Actual,Predicted
2021-05-25,222.8000030517578,228.49175704412434,Actual,Predicted
2021-05-26,218.00000000000003,227.24822762158797,Actual,Predicted
2021-05-27,214.75,226.6262364420713,Actual,Predicted
2021-05-28,215.00000000000003,221.70435463707076,Actual,Predicted
2021-05-31,212.6000061035156,220.8742703286941,Actual,Predicted
2021-06-01,210.3000030517578,219.06596029468727,Actual,Predicted
2021-06-02,207.89999389648438,215.78805022465087,Actual,Predicted
2021-06-03,213.5,214.350087011198,Actual,Predicted
2021-06-04,215.25,221.1969820907541,Actual,Predicted
2021-06-07,217.00000000000003,223.4966656900966,Actual,Predicted
2021-06-08,216.3000030517578,224.76711370761433,Actual,Predicted
2021-06-09,220.0,224.42222855618908,Actual,Predicted
2021-06-10,216.5500030517578,224.68044021565876,Actual,Predicted
2021-06-11,217.99999999999997,225.13519279544255,Actual,Predicted
2021-06-14,215.64999389648443,224.85439581645446,Actual,Predicted
2021-06-15,217.30000305175778,221.3597817535005,Actual,Predicted
2021-06-16,219.3000030517578,224.53933345591054,Actual,Predicted
2021-06-17,214.25,220.61358123701558,Actual,Predicted
2021-06-18,216.75,221.05459451522998,Actual,Predicted
2021-06-21,210.0,219.8031234584087,Actual,Predicted
2021-06-22,215.35000610351562,219.07867374005804,Actual,Predicted
2021-06-23,221.1499938964844,223.46351022904264,Actual,Predicted
2021-06-24,220.00000000000003,225.89263633438063,Actual,Predicted
2021-06-25,215.75000000000003,222.09023123759212,Actual,Predicted
2021-06-28,216.9499969482422,222.9264695990787,Actual,Predicted
2021-06-29,212.55000305175778,221.1969186763279,Actual,Predicted
2021-06-30,212.3500061035156,221.6744275542002,Actual,Predicted
2021-07-01,209.00000000000003,218.2352355577488,Actual,Predicted
2021-07-02,214.0,218.64846080400793,Actual,Predicted
2021-07-05,217.0,221.31054538306296,Actual,Predicted
2021-07-06,220.99999999999997,226.431323886859,Actual,Predicted
2021-07-07,217.6999969482422,223.43141153013596,Actual,Predicted
2021-07-08,219.8000030517578,226.28438504066645,Actual,Predicted
2021-07-09,218.1000061035156,223.80487992639746,Actual,Predicted
2021-07-12,225.0,225.35458045946297,Actual,Predicted
2021-07-13,224.5500030517578,232.8073290483326,Actual,Predicted
2021-07-14,222.3000030517578,230.07692903658983,Actual,Predicted
2021-07-15,219.8000030517578,230.40884985834413,Actual,Predicted
2021-07-16,214.5500030517578,223.5255290632119,Actual,Predicted
2021-07-19,213.5,221.30682762085047,Actual,Predicted
2021-07-20,210.0,220.95579288208864,Actual,Predicted
2021-07-22,210.55000305175778,217.8581372381147,Actual,Predicted
2021-07-23,209.5,218.12911561572668,Actual,Predicted
2021-07-26,213.9499969482422,216.80841137468366,Actual,Predicted
2021-07-27,215.89999389648438,223.7847192564428,Actual,Predicted
2021-07-28,220.50000000000003,222.02673359061328,Actual,Predicted
2021-07-29,220.6499938964844,227.15473624840715,Actual,Predicted
2021-07-30,228.1999969482422,229.68237221082288,Actual,Predicted
2021-08-02,226.3000030517578,231.01929720218573,Actual,Predicted
2021-08-03,228.35000610351557,237.1885508403409,Actual,Predicted
2021-08-04,214.4499969482422,224.3670944378467,Actual,Predicted
2021-08-05,216.5,212.0869021099095,Actual,Predicted
2021-08-06,214.0,219.82932214125424,Actual,Predicted
2021-08-09,210.0,214.84568346889867,Actual,Predicted
2021-08-10,207.1999969482422,215.36179105039838,Actual,Predicted
2021-08-11,209.0,209.93764651326336,Actual,Predicted
2021-08-12,212.39999389648443,214.81587457802823,Actual,Predicted
2021-08-13,211.1499938964844,218.71991769360824,Actual,Predicted
2021-08-16,206.4499969482422,215.43207808124637,Actual,Predicted
2021-08-17,207.75,210.7262512062983,Actual,Predicted
2021-08-18,206.00000000000003,214.95062281187154,Actual,Predicted
2021-08-20,204.8500061035156,214.9130286270381,Actual,Predicted
2021-08-23,204.4499969482422,211.36286714159215,Actual,Predicted
2021-08-24,199.44999694824216,205.74459056704174,Actual,Predicted
2021-08-25,200.00000000000003,205.7049998366825,Actual,Predicted
2021-08-26,199.8999938964844,205.658332375008,Actual,Predicted
2021-08-27,195.80000305175784,203.13004401455345,Actual,Predicted
2021-08-30,196.99999999999997,203.44691692918914,Actual,Predicted
2021-08-31,202.3500061035156,205.51852881433595,Actual,Predicted
2021-09-01,200.1999969482422,207.41770076308185,Actual,Predicted
2021-09-02,202.60000610351562,208.27049543760157,Actual,Predicted
2021-09-03,201.5,207.39996112974993,Actual,Predicted
2021-09-06,200.9499969482422,209.49526761898215,Actual,Predicted
2021-09-07,201.89999389648443,208.10214395516994,Actual,Predicted
2021-09-08,209.8999938964844,208.58044516901222,Actual,Predicted
2021-09-09,205.0,213.5650257352082,Actual,Predicted
2021-09-13,202.25,211.8874713067853,Actual,Predicted
2021-09-14,201.9499969482422,209.6692268885366,Actual,Predicted
2021-09-15,216.0,209.13399413049794,Actual,Predicted
2021-09-16,217.55000305175784,226.57439321094952,Actual,Predicted
2021-09-17,214.49999999999997,223.48987029618573,Actual,Predicted
2021-09-20,210.6000061035156,223.46986032541605,Actual,Predicted
2021-09-21,208.8999938964844,212.78114121509728,Actual,Predicted
2021-09-22,211.75,213.45967182101327,Actual,Predicted
2021-09-23,219.9499969482422,218.0334630661439,Actual,Predicted
2021-09-24,218.1499938964844,224.29880109520934,Actual,Predicted
2021-09-27,211.0,215.00603275439553,Actual,Predicted
2021-09-28,208.25000000000003,216.95890921979048,Actual,Predicted
2021-09-29,207.5500030517578,211.80800549932653,Actual,Predicted
2021-09-30,206.3500061035156,213.39612702990817,Actual,Predicted
2021-10-01,204.8500061035156,215.59214353500394,Actual,Predicted
2021-10-04,206.25,212.53814676000692,Actual,Predicted
2021-10-05,208.3500061035156,215.8112848276681,Actual,Predicted
2021-10-06,207.0,214.89147824878827,Actual,Predicted
2021-10-07,205.0,212.95763053404067,Actual,Predicted
2021-10-08,203.39999389648438,212.17327661426543,Actual,Predicted
2021-10-11,205.94999694824222,211.84906169505786,Actual,Predicted
2021-10-12,204.1000061035156,214.09554623670815,Actual,Predicted
2021-10-13,205.80000305175784,212.58140246965255,Actual,Predicted
2021-10-14,207.35000610351557,215.1202591840706,Actual,Predicted
2021-10-18,207.19999694824222,215.51145927491876,Actual,Predicted
2021-10-19,204.1000061035156,213.52141574394886,Actual,Predicted
2021-10-20,202.8999938964844,214.45741926292504,Actual,Predicted
2021-10-21,202.24999999999997,212.30512381367416,Actual,Predicted
2021-10-22,203.9499969482422,211.37101491098383,Actual,Predicted
2021-10-25,204.8500061035156,211.14243122483973,Actual,Predicted
2021-10-26,199.1499938964844,206.62774820726798,Actual,Predicted
2021-10-27,201.6999969482422,207.49084449179622,Actual,Predicted
2021-10-28,200.8500061035156,212.14727272595275,Actual,Predicted
2021-10-29,200.55000305175784,210.24064131106638,Actual,Predicted
2021-11-01,201.50000000000003,209.84119552273816,Actual,Predicted
2021-11-02,201.64999389648443,210.9625944066647,Actual,Predicted
2021-11-03,203.25000000000003,211.6677725145628,Actual,Predicted
2021-11-04,204.94999694824216,211.0785527036104,Actual,Predicted
2021-11-08,205.6000061035156,211.21631403498554,Actual,Predicted
2021-11-09,228.0,215.12553839959637,Actual,Predicted
2021-11-10,223.00000000000003,232.2342312648727,Actual,Predicted
2021-11-11,222.3500061035156,231.8424243338657,Actual,Predicted
2021-11-12,216.0500030517578,226.00591852958308,Actual,Predicted
2021-11-15,226.0,225.13155636514006,Actual,Predicted
2021-11-16,224.50000000000003,231.67532475326973,Actual,Predicted
2021-11-17,215.3500061035156,225.91216811527468,Actual,Predicted
2021-11-18,215.1499938964844,222.4691986686945,Actual,Predicted
2021-11-22,217.9499969482422,223.7264963857909,Actual,Predicted
2021-11-23,233.6999969482422,223.4811545235299,Actual,Predicted
2021-11-24,273.70001220703125,241.7416573257069,Actual,Predicted
2021-11-25,280.1000061035156,279.43711039215987,Actual,Predicted
2021-11-26,266.6000061035156,275.6243916987824,Actual,Predicted
2021-11-29,279.5,269.0178531601763,Actual,Predicted
2021-11-30,292.45001220703125,280.5482756754482,Actual,Predicted
2021-12-01,282.20001220703125,284.92038431946725,Actual,Predicted
2021-12-02,282.5,287.46280336702915,Actual,Predicted
2021-12-03,299.7000122070313,283.84247741830916,Actual,Predicted
2021-12-06,321.0,306.6865128087731,Actual,Predicted
2021-12-07,315.0,314.7930329678209,Actual,Predicted
2021-12-08,311.0,322.7323344799412,Actual,Predicted
2021-12-09,311.1000061035156,318.32732790293795,Actual,Predicted
2021-12-10,315.3500061035156,319.46737785233233,Actual,Predicted
2021-12-13,315.3500061035157,321.59903416645636,Actual,Predicted
2021-12-14,315.0,322.44860490020136,Actual,Predicted
2021-12-15,326.1000061035156,322.8688398968712,Actual,Predicted
2021-12-16,346.99999999999994,335.1572059169004,Actual,Predicted
2021-12-17,309.6000061035156,312.43007204463385,Actual,Predicted
2021-12-20,283.29998779296875,303.0422550648819,Actual,Predicted
2021-12-21,289.0,286.54085847556684,Actual,Predicted
2021-12-22,287.5,291.22388419315445,Actual,Predicted
2021-12-23,307.95001220703125,295.808006321531,Actual,Predicted
2021-12-24,301.20001220703125,310.8956495065054,Actual,Predicted
2021-12-27,289.25,300.0294245691749,Actual,Predicted
2021-12-28,287.8500061035156,295.58177983087035,Actual,Predicted
2021-12-29,303.29998779296875,295.55788054212485,Actual,Predicted
2021-12-30,304.0,308.22093550107985,Actual,Predicted
2021-12-31,302.6000061035157,308.7584940014903,Actual,Predicted
2022-01-03,314.3500061035156,310.9301122105742,Actual,Predicted
2022-01-04,314.95001220703125,316.81567828539113,Actual,Predicted
2022-01-05,319.70001220703125,321.22526447533875,Actual,Predicted
2022-01-06,340.29998779296875,330.1642843853541,Actual,Predicted
2022-01-07,340.1499938964844,351.4894250505295,Actual,Predicted
2022-01-10,372.3500061035156,340.2274960533617,Actual,Predicted
2022-01-11,363.6499938964844,379.3027981826421,Actual,Predicted
2022-01-12,362.3500061035156,368.7799859333291,Actual,Predicted
2022-01-13,362.7999877929688,373.5128137747156,Actual,Predicted
2022-01-14,361.0,372.9002798593401,Actual,Predicted
2022-01-17,361.00000000000006,372.1549787889132,Actual,Predicted
2022-01-18,360.5,372.2287844005214,Actual,Predicted
2022-01-19,382.4500122070313,365.0322328468171,Actual,Predicted
2022-01-20,379.8999938964844,388.142149818516,Actual,Predicted
2022-01-21,374.00000000000006,386.0225474316197,Actual,Predicted
2022-01-24,372.9500122070313,381.3883964322469,Actual,Predicted
2022-01-25,328.54998779296875,346.0648546703439,Actual,Predicted
2022-01-27,336.04998779296875,331.2287629782327,Actual,Predicted
2022-01-28,331.79998779296875,330.8183595270849,Actual,Predicted
2022-01-31,338.8999938964844,325.29050738019436,Actual,Predicted
2022-02-01,341.99999999999994,345.270664402895,Actual,Predicted
2022-02-02,388.8999938964843,354.35902631876155,Actual,Predicted
2022-02-03,419.35000610351557,397.95404956149144,Actual,Predicted
2022-02-04,417.70001220703125,421.1704457107685,Actual,Predicted
2022-02-07,421.20001220703125,430.84702549418506,Actual,Predicted
2022-02-08,422.70001220703125,435.0239684312622,Actual,Predicted
2022-02-09,415.89999389648443,421.5939007370663,Actual,Predicted
2022-02-10,400.0,415.2098335663214,Actual,Predicted
2022-02-11,405.0,404.9992596928154,Actual,Predicted
2022-02-15,398.79998779296886,413.97497284278563,Actual,Predicted
2022-02-16,384.2999877929688,389.2338860146474,Actual,Predicted
2022-02-17,378.9500122070313,389.0326724804441,Actual,Predicted
2022-02-18,403.7999877929688,393.945470930942,Actual,Predicted
2022-02-21,399.0,412.3524237907599,Actual,Predicted
2022-02-22,336.54998779296875,355.57572891937565,Actual,Predicted
2022-02-23,364.5499877929688,339.9105945296321,Actual,Predicted
2022-02-24,368.7000122070313,365.6897771327238,Actual,Predicted
2022-02-25,354.0,339.2477238923197,Actual,Predicted
2022-02-28,336.6499938964844,341.4219611382313,Actual,Predicted
2022-03-02,355.8999938964844,344.79196964774627,Actual,Predicted
2022-03-03,363.9500122070313,365.25322148219857,Actual,Predicted
2022-03-04,354.0,356.73032450973557,Actual,Predicted
2022-03-07,343.04998779296875,362.9273097064378,Actual,Predicted
2022-03-08,333.1000061035156,340.95798272703064,Actual,Predicted
2022-03-09,328.0,331.11617403253916,Actual,Predicted
2022-03-10,332.2999877929688,334.83384388958063,Actual,Predicted
2022-03-11,312.3999938964844,326.0019887348649,Actual,Predicted
2022-03-14,312.79998779296875,318.432086936636,Actual,Predicted
2022-03-15,316.3999938964844,311.16591185096814,Actual,Predicted
2022-03-16,310.54998779296875,316.447397566143,Actual,Predicted
2022-03-17,305.8999938964844,313.51558703945955,Actual,Predicted
2022-03-21,305.2000122070313,311.6312364848213,Actual,Predicted
2022-03-22,295.3500061035157,301.91757981806575,Actual,Predicted
2022-03-23,300.5,301.4414134359319,Actual,Predicted
2022-03-24,289.5,300.8033947106033,Actual,Predicted
2022-03-25,287.29998779296875,297.0541721454237,Actual,Predicted
2022-03-28,278.6499938964843,288.6344968169854,Actual,Predicted
2022-03-29,287.0,283.3673063743345,Actual,Predicted
2022-03-30,290.79998779296875,296.68488497317975,Actual,Predicted
2022-03-31,285.1499938964843,289.41875552322335,Actual,Predicted
2022-04-01,297.54998779296875,290.54893005280735,Actual,Predicted
2022-04-04,314.0,305.4650979419956,Actual,Predicted
2022-04-05,326.75,323.4531283969201,Actual,Predicted
2022-04-06,322.3999938964844,333.8010802893979,Actual,Predicted
2022-04-07,316.0,322.4058171040858,Actual,Predicted
2022-04-08,309.79998779296875,317.3856351365016,Actual,Predicted
2022-04-11,311.75,316.7724120266805,Actual,Predicted
2022-04-12,314.95001220703125,320.45389689047374,Actual,Predicted
2022-04-13,319.3999938964844,324.59595041919914,Actual,Predicted
2022-04-18,324.45001220703125,327.2255221845634,Actual,Predicted
